epoch,n, train_loss, valid_loss
1228,0, 3.4003467464, 2.9297325373,
1228,1, 3.2660355186, 2.7458089828,
1228,2, 3.6342885542, 2.2581838512,
1228,3, 4.4032100296, 3.7564934540,
1228,4, 3.3591395330, 2.7907046747,
1229,0, 3.5136156082, 3.9015360498,
1229,1, 3.4986469412, 3.5972916603,
1229,2, 3.1618763494, 3.3737413836,
1229,3, 3.9615514278, 3.3209114361,
1229,4, 4.0541743708, 2.9480962610,
1230,0, 3.8236598444, 2.7807605600,
1230,1, 3.0046142530, 2.8321129942,
1230,2, 3.8854106092, 3.4133791494,
1230,3, 3.7543549109, 5.3010610771,
1230,4, 3.4440206957, 5.1695207691,
1231,0, 3.2838169098, 2.9018184948,
1231,1, 3.0778583813, 3.3349836779,
1231,2, 3.4447136497, 3.2982514000,
1231,3, 3.1374633121, 3.5310892057,
1231,4, 3.1532099199, 2.8964711905,
1232,0, 2.6364725685, 2.2043857336,
1232,1, 3.1081492853, 3.1981731844,
1232,2, 3.1378569412, 3.7082839394,
1232,3, 3.0048183537, 1.7747962570,
1232,4, 3.7564612865, 4.4572340107,
1233,0, 2.7085454226, 2.1342246914,
1233,1, 3.0353708601, 4.7653566360,
1233,2, 2.8946218967, 2.3845964956,
1233,3, 3.0132819796, 2.6370441294,
1233,4, 3.1007377291, 3.4547711372,
1234,0, 4.4246081161, 2.4806776333,
1234,1, 3.1363968706, 2.7737112141,
1234,2, 3.1828757858, 2.1436998415,
1234,3, 3.3728733397, 3.8688080072,
1234,4, 3.4224537992, 2.7104622650,
1235,0, 3.3427851391, 3.4070210075,
1235,1, 3.0125921202, 2.6235507631,
1235,2, 3.2380871868, 2.4837582541,
1235,3, 3.2423507690, 4.8674603605,
1235,4, 4.7286531162, 3.5402126598,
1236,0, 2.9911144495, 2.1143247938,
1236,1, 2.8911071205, 4.2126505136,
1236,2, 3.5921510077, 3.0707434702,
1236,3, 3.5106034994, 2.9983969641,
1236,4, 3.4158666801, 3.3727357531,
1237,0, 3.5582108450, 2.1822270489,
1237,1, 3.4718728161, 5.4587851286,
1237,2, 3.3298036194, 2.4320074415,
1237,3, 3.5057934380, 3.4092765856,
1237,4, 3.2708875465, 2.6448933029,
1238,0, 3.0480365276, 3.0035253859,
1238,1, 3.3925245237, 3.0465016222,
1238,2, 3.6432810020, 3.1655855656,
1238,3, 6.9028314638, 5.2526209450,
1238,4, 3.0171314669, 3.5459718513,
1239,0, 3.6703186607, 3.5158337545,
1239,1, 3.1213903713, 3.8726417923,
1239,2, 3.3423154259, 4.3160247278,
1239,3, 3.6405610943, 2.6148647976,
1239,4, 3.5765327978, 2.6278467941,
1240,0, 3.4377100182, 2.6600909901,
1240,1, 3.2995464897, 2.5344403076,
1240,2, 3.0903685856, 2.8958290815,
1240,3, 3.1750169468, 3.1301863718,
1240,4, 4.1607687116, 4.5082039022,
1241,0, 2.8775370836, 2.6861604357,
1241,1, 3.5924189091, 2.8702269411,
1241,2, 2.8069711781, 2.6671444845,
1241,3, 3.0132391596, 3.2929668522,
1241,4, 2.9096435881, 3.8659578991,
1242,0, 3.4282496548, 3.1615085649,
1242,1, 7.4158385229, 4.1883301449,
1242,2, 3.0973970652, 2.6550316048,
1242,3, 3.3093609905, 2.4093011808,
1242,4, 3.4018984365, 3.2725147247,
1243,0, 2.8628038120, 3.0194409227,
1243,1, 3.7261007595, 3.6558649635,
1243,2, 3.5741090870, 4.1899839115,
1243,3, 3.6045057964, 2.6070927906,
1243,4, 2.8525242662, 3.1502443886,
1244,0, 3.1131621361, 3.0484919357,
1244,1, 3.5172557402, 3.6376914310,
1244,2, 3.1607424164, 3.9984077406,
1244,3, 3.2893111324, 3.7083254242,
1244,4, 3.5544086409, 3.2714818144,
1245,0, 3.4855759430, 3.5884904099,
1245,1, 3.2042642355, 2.9704542160,
1245,2, 3.3187175179, 4.0289801741,
1245,3, 2.7822136784, 2.9436036396,
1245,4, 3.6812443876, 3.9950741196,
1246,0, 3.3113167048, 2.7542318344,
1246,1, 2.9722006559, 2.9895285034,
1246,2, 2.8877219486, 2.6510181236,
1246,3, 3.7788458824, 2.4630589008,
1246,4, 3.6063915300, 4.6945876408,
1247,0, 5.9578170919, 2.4425100708,
1247,1, 2.9282809973, 4.6608603811,
1247,2, 4.0394935036, 4.1720189571,
1247,3, 3.7382640505, 3.0902556610,
1247,4, 3.0510774899, 2.3072994947,
1248,0, 3.2143783998, 2.5309751177,
1248,1, 2.7460510445, 2.1978451443,
1248,2, 3.3326071262, 3.5526329327,
1248,3, 3.6307646036, 4.0844219255,
1248,4, 3.4460398054, 2.8609920454,
1249,0, 3.4378913784, 2.5825375748,
1249,1, 2.8928261948, 2.8436365175,
1249,2, 2.7240916538, 4.2076478863,
1249,3, 3.4877783632, 3.3007345581,
1249,4, 2.8725904512, 2.8925722551,
1250,0, 3.0353446913, 3.5894248486,
1250,1, 3.0998130894, 2.9440761900,
1250,2, 3.3411517382, 3.3771368122,
1250,3, 3.2415677118, 3.7668624735,
1250,4, 3.2791616535, 3.0574948788,
1251,0, 3.0100710678, 2.9793687534,
1251,1, 3.2771875477, 2.0195077181,
1251,2, 3.0616404247, 2.8502373600,
1251,3, 3.3245769739, 4.4523138523,
1251,4, 3.5503682852, 3.2608767557,
1252,0, 4.2859964514, 2.6906087494,
1252,1, 2.9256448603, 2.2752278566,
1252,2, 3.1520034742, 2.9611530733,
1252,3, 3.1389614391, 3.7238367510,
1252,4, 3.0804218197, 3.0152862263,
1253,0, 3.2767388439, 3.9397247982,
1253,1, 2.9992125559, 3.1268250227,
1253,2, 2.9379686642, 2.9921658373,
1253,3, 3.9221032715, 3.5173606396,
1253,4, 3.3049359894, 3.7385393953,
1254,0, 3.2283210421, 2.4272055197,
1254,1, 3.5392072392, 3.0283088970,
1254,2, 3.0213714314, 3.9508410835,
1254,3, 3.7496164846, 2.9910680628,
1254,4, 3.7126245213, 2.7463182688,
1255,0, 3.3201264429, 4.9761932468,
1255,1, 3.6440099192, 2.7933687353,
1255,2, 3.3541883802, 2.3411077738,
1255,3, 3.5100576782, 3.4732533455,
1255,4, 2.6788396358, 2.4303500986,
1256,0, 2.8709514475, 1.9399631023,
1256,1, 2.7789601135, 4.1392574024,
1256,2, 2.8152060461, 2.7904743338,
1256,3, 3.2952801800, 2.1731269789,
1256,4, 3.2321360064, 2.9540698385,
1257,0, 3.4898538494, 4.5308868885,
1257,1, 3.3018501902, 2.8783086872,
1257,2, 3.3705806923, 2.5985344267,
1257,3, 4.6672582817, 3.2050781536,
1257,4, 3.2776659632, 2.3558009148,
1258,0, 4.2647216177, 3.2936596203,
1258,1, 3.7053664303, 3.7865552998,
1258,2, 3.0335988140, 2.8804781294,
1258,3, 3.0409429312, 2.1226075077,
1258,4, 3.8766919613, 4.6847117996,
1259,0, 2.8663503885, 4.2549989176,
1259,1, 2.8750618935, 2.5966389227,
1259,2, 3.5900593758, 2.6315230846,
1259,3, 3.2421725130, 2.7673148680,
1259,4, 3.0550988150, 3.3501946497,
1260,0, 3.0887147665, 3.3238758087,
1260,1, 2.9881497812, 2.6295874739,
1260,2, 3.4886713839, 3.1890279436,
1260,3, 2.7625206137, 4.1564496899,
1260,4, 2.5794170713, 2.7589192724,
1261,0, 3.1397509670, 2.5379766083,
1261,1, 3.1755135775, 2.7929252005,
1261,2, 3.1589088869, 4.2630180883,
1261,3, 2.6515858269, 2.8430656910,
1261,4, 4.2610878658, 2.6186498404,
1262,0, 3.0077517462, 4.4983821678,
1262,1, 3.2076616430, 3.0457613897,
1262,2, 3.0773368835, 2.6871998978,
1262,3, 3.9607351160, 3.1534304667,
1262,4, 3.6737473440, 2.1889616251,
1263,0, 2.8796920252, 2.7591693878,
1263,1, 3.1865004683, 3.3494103003,
1263,2, 3.5251492214, 3.6355030537,
1263,3, 2.9005687571, 3.4513542843,
1263,4, 3.2078828144, 4.8025132656,
1264,0, 3.4162841558, 3.2075172949,
1264,1, 3.0790349007, 3.5814635086,
1264,2, 3.4949201298, 3.4950678921,
1264,3, 2.7836494303, 2.4468731785,
1264,4, 2.9076808596, 2.1283630943,
1265,0, 4.3622620106, 5.0883447075,
1265,1, 2.9746512938, 2.6839863873,
1265,2, 3.3556009293, 4.6382794476,
1265,3, 3.0855334997, 2.9266679430,
1265,4, 3.4427890015, 3.3359707022,
1266,0, 4.2347376442, 4.1227503443,
1266,1, 2.9866882277, 3.0657946682,
1266,2, 2.7800448942, 2.8359606934,
1266,3, 3.5040959358, 3.3378046322,
1266,4, 3.3697290754, 3.1375099945,
1267,0, 3.3858897161, 2.5413117504,
1267,1, 3.3483418560, 3.0598086739,
1267,2, 3.0590999413, 3.9507031345,
1267,3, 3.4770778418, 3.0067138720,
1267,4, 3.1465205956, 3.3902910852,
1268,0, 3.9049602604, 2.9986072779,
1268,1, 3.3992476892, 2.6438151407,
1268,2, 4.7444194841, 3.1855245876,
1268,3, 3.3274576187, 3.4245870113,
1268,4, 4.3660824776, 4.6160619640,
1269,0, 3.2118541050, 4.2397217131,
1269,1, 2.7109988594, 2.4916678667,
1269,2, 3.1577785206, 2.6003870535,
1269,3, 3.0008859539, 2.3857464695,
1269,4, 3.0377346420, 2.8496709967,
1270,0, 2.9324121428, 4.2495172405,
1270,1, 2.6277006292, 3.1213241148,
1270,2, 3.1198332119, 3.3057796860,
1270,3, 3.3463966465, 2.2603881598,
1270,4, 4.3594614410, 3.0155097055,
1271,0, 2.9941107702, 2.2516062832,
1271,1, 3.1263413763, 2.2654179430,
1271,2, 2.8933192635, 4.1148742962,
1271,3, 4.1621101522, 3.9955775928,
1271,4, 3.4064032364, 3.6877479839,
1272,0, 4.3112263966, 3.3910406828,
1272,1, 3.2276268721, 2.5923910856,
1272,2, 3.0544273472, 2.6904534674,
1272,3, 3.3678274345, 2.8719774055,
1272,4, 4.1065074539, 3.5373477316,
1273,0, 3.1552109003, 3.1669217014,
1273,1, 5.9281735563, 3.4395792055,
1273,2, 3.7214360189, 3.9644581985,
1273,3, 3.6142868042, 2.6465353489,
1273,4, 3.9656099415, 2.8188166142,
1274,0, 3.0666394377, 2.7417121410,
1274,1, 3.6751696634, 2.5369149017,
1274,2, 3.2072623348, 2.2835844040,
1274,3, 3.4013833809, 4.5914927292,
1274,4, 3.0416997719, 3.0327400923,
1275,0, 3.0894325590, 2.8688959694,
1275,1, 3.3161047173, 3.7720955086,
1275,2, 3.1605244112, 3.7834350729,
1275,3, 3.3295391464, 3.4328751850,
1275,4, 2.6076804543, 3.0424498415,
1276,0, 2.8534753132, 2.5659710312,
1276,1, 3.0751699400, 4.1052011967,
1276,2, 3.2623153639, 2.2089183950,
1276,3, 2.9379327679, 2.6419530010,
1276,4, 3.1525480986, 2.9285288000,
1277,0, 4.5843180656, 4.1655854893,
1277,1, 4.3587980366, 3.2661653852,
1277,2, 4.1502660513, 3.3063609266,
1277,3, 3.0976300001, 4.6323723602,
1277,4, 4.0199672556, 4.2590557098,
1278,0, 4.0775435305, 4.0769075394,
1278,1, 3.4292978573, 2.8872310257,
1278,2, 3.0606348562, 3.4040771246,
1278,3, 3.8187962198, 3.3332646656,
1278,4, 3.0485384035, 2.7698726988,
1279,0, 3.1518847799, 2.5928777122,
1279,1, 2.9557450914, 2.4513425684,
1279,2, 3.7364192057, 3.0045473528,
1279,3, 3.4139602375, 4.0771655083,
1279,4, 3.3910434198, 2.5399472141,
1280,0, 3.8080677509, 4.2837615108,
1280,1, 3.1190997458, 3.0156264496,
1280,2, 3.2215065241, 2.1455354595,
1280,3, 2.9059880066, 2.4088860559,
1280,4, 2.8876682854, 2.5731213760,
1281,0, 3.5486737728, 3.2236827469,
1281,1, 4.1841392565, 4.3389969349,
1281,2, 3.5548655939, 4.0815132761,
1281,3, 3.5086098003, 3.0250090361,
1281,4, 3.3796998167, 3.0559895563,
1282,0, 2.9394649506, 2.9571973705,
1282,1, 3.4113467121, 2.5809813070,
1282,2, 3.8432195187, 3.7584757423,
1282,3, 3.1934337616, 3.2951924562,
1282,4, 3.2904090691, 2.7736749220,
1283,0, 3.6779351187, 3.9473287630,
1283,1, 3.6115010643, 2.7444835520,
1283,2, 3.2041534901, 3.2922109795,
1283,3, 3.3603251362, 2.8499970675,
1283,4, 2.6529768848, 2.1403587723,
1284,0, 2.4561039925, 2.1588505936,
1284,1, 3.1578856182, 3.5625854301,
1284,2, 4.0892919111, 2.3515572166,
1284,3, 4.3619980621, 2.4128709698,
1284,4, 2.6616240597, 3.1607511139,
1285,0, 3.2636085987, 2.8585664654,
1285,1, 3.1333037329, 2.1509952497,
1285,2, 3.3682639170, 3.2356794071,
1285,3, 3.4133875513, 2.6015383482,
1285,4, 3.3600254250, 3.5905769444,
1286,0, 3.3893009615, 3.1810389614,
1286,1, 3.3635868359, 2.8004783678,
1286,2, 2.7623210478, 3.6837916994,
1286,3, 5.5552050161, 4.5058215332,
1286,4, 2.6908689070, 2.8512172174,
1287,0, 3.0818486261, 2.6865867949,
1287,1, 3.0753237057, 3.0017303276,
1287,2, 3.6480779505, 3.0846639538,
1287,3, 3.2521596813, 3.5801550055,
1287,4, 3.1755495310, 3.0536296463,
1288,0, 3.0811012268, 3.3839884949,
1288,1, 3.3423100281, 3.4589088821,
1288,2, 3.0325344992, 4.2393846750,
1288,3, 3.3732621908, 2.7949283886,
1288,4, 2.9136246681, 2.3978202057,
1289,0, 4.8044653320, 4.3196331692,
1289,1, 3.7678719854, 2.5179229832,
1289,2, 2.7076421738, 2.6919213820,
1289,3, 3.3097073650, 2.8267998314,
1289,4, 3.1241091156, 2.9625871515,
1290,0, 3.4705004501, 3.3380219746,
1290,1, 3.5242746639, 4.2497590637,
1290,2, 3.5799528122, 5.1452560234,
1290,3, 5.5751449966, 2.9149261093,
1290,4, 3.3365697956, 2.8385942078,
1291,0, 3.4364448023, 2.7900041437,
1291,1, 3.6666052961, 3.2990030336,
1291,2, 3.2583186483, 2.9585512352,
1291,3, 3.2902421999, 3.6436550808,
1291,4, 4.0322802687, 4.3404477453,
1292,0, 3.3923976612, 2.7984852600,
1292,1, 5.8374136686, 6.1400452709,
1292,2, 3.0518592262, 3.0185031176,
1292,3, 3.7061947584, 3.3144121218,
1292,4, 3.3103051376, 2.8104169226,
1293,0, 2.8950972748, 2.6161535788,
1293,1, 3.0179519606, 2.6886926270,
1293,2, 2.9439475060, 2.8977582169,
1293,3, 3.6802781105, 3.1024917412,
1293,4, 2.6342478132, 4.4262132168,
1294,0, 3.3901270676, 4.0804719353,
1294,1, 3.8173702383, 2.7406971550,
1294,2, 4.1715198565, 2.5128298426,
1294,3, 3.1776775551, 3.0202604008,
1294,4, 3.3667651749, 3.7182890129,
1295,0, 6.5171552515, 2.7809622526,
1295,1, 3.0113031864, 4.2389038658,
1295,2, 4.2781179476, 4.6503794479,
1295,3, 3.1450474405, 3.0588679218,
1295,4, 2.9092394066, 2.2927142048,
1296,0, 3.9223373175, 3.0851847219,
1296,1, 3.2427401590, 3.6585068703,
1296,2, 3.2547569418, 3.6512301254,
1296,3, 3.0457771635, 4.1188162136,
1296,4, 3.2963678503, 2.9771904945,
1297,0, 3.1969870043, 3.2326131964,
1297,1, 3.9056539869, 2.7868263340,
1297,2, 4.6725402641, 4.8621544600,
1297,3, 2.7766893959, 3.1826522732,
1297,4, 3.3081813812, 2.8397940969,
1298,0, 2.9858624125, 2.8982025766,
1298,1, 3.0788053894, 4.5045049572,
1298,2, 3.1010758162, 2.4422419357,
1298,3, 3.0507261229, 2.2088718700,
1298,4, 3.9460087824, 3.4801146126,
1299,0, 3.4015382910, 2.4083598566,
1299,1, 3.8224504185, 3.9048598957,
1299,2, 2.9573932028, 2.9449836493,
1299,3, 3.0788676691, 3.1031635475,
1299,4, 3.4880360270, 3.4740946102,
1300,0, 3.5399449968, 3.4197139072,
1300,1, 3.7405511332, 2.2528357410,
1300,2, 3.3404229641, 3.1365505648,
1300,3, 2.7444143295, 4.1494305849,
1300,4, 3.2120431852, 2.5958585691,
1301,0, 4.3329396439, 3.9904357815,
1301,1, 4.5857635403, 2.9614443541,
1301,2, 3.1481612396, 2.3679855967,
1301,3, 3.1986366606, 3.5003050423,
1301,4, 3.1904504681, 2.8398849869,
1302,0, 3.3370986032, 3.0496265841,
1302,1, 2.6061019278, 4.0800587845,
1302,2, 3.1188697910, 3.0522081137,
1302,3, 3.5172068691, 2.0767690134,
1302,4, 2.9821630144, 2.7073346424,
1303,0, 4.9105436468, 2.7090347910,
1303,1, 3.4335506153, 4.6526992416,
1303,2, 3.5205056620, 3.3349220181,
1303,3, 3.4842360353, 2.4466811085,
1303,4, 3.2956518745, 3.3388483047,
1304,0, 4.4689157295, 4.3597091866,
1304,1, 3.3988335466, 3.9231995392,
1304,2, 3.3582397127, 3.4123192549,
1304,3, 3.0088259506, 2.8397355652,
1304,4, 2.9733750725, 3.8930356169,
1305,0, 5.1136285782, 3.5954702520,
1305,1, 3.0169090223, 3.1979937267,
1305,2, 3.1350126886, 2.9205032730,
1305,3, 3.6257336521, 3.1809798241,
1305,4, 3.0056053209, 3.2614437628,
1306,0, 3.5727515984, 2.9833325863,
1306,1, 3.2146990538, 3.2452365017,
1306,2, 3.2520691729, 3.7781550503,
1306,3, 3.2074177885, 3.1085238695,
1306,4, 3.4724802017, 4.4338792992,
1307,0, 3.8912610817, 4.4197155094,
1307,1, 3.8140369129, 3.2787509727,
1307,2, 3.8073865843, 2.5266779947,
1307,3, 3.5674271202, 2.6537252665,
1307,4, 3.2804796696, 3.3099155331,
1308,0, 2.7999401808, 2.2496457863,
1308,1, 3.3482133675, 2.6178690100,
1308,2, 3.0566225624, 2.1349893761,
1308,3, 3.0444675922, 4.3634648609,
1308,4, 3.3613595200, 2.7378183508,
1309,0, 3.0229581690, 3.1138023376,
1309,1, 3.3674227285, 2.4064849663,
1309,2, 3.0003387976, 2.9299809933,
1309,3, 3.0251079464, 2.9103765249,
1309,4, 3.3860180855, 3.8548982000,
1310,0, 3.3685658693, 2.3353021717,
1310,1, 3.0664786482, 3.0406264782,
1310,2, 3.5346358728, 4.8372600269,
1310,3, 3.7488964748, 2.9971719456,
1310,4, 3.4305672932, 3.5847209454,
1311,0, 4.2079341841, 4.8566552067,
1311,1, 6.3916069317, 5.2206572628,
1311,2, 2.8954240656, 3.0353717661,
1311,3, 2.9942802668, 2.2901613522,
1311,4, 3.0752299833, 2.4787470436,
1312,0, 3.2734351778, 3.0116334438,
1312,1, 2.7183553410, 3.9920094156,
1312,2, 3.1383832932, 2.3098382807,
1312,3, 3.1617312193, 3.4307993793,
1312,4, 3.3586299753, 2.2439133978,
1313,0, 4.0914544106, 3.2280067110,
1313,1, 3.6773242331, 3.5865714836,
1313,2, 3.8855786562, 4.0438979244,
1313,3, 3.3912903976, 2.3969473839,
1313,4, 2.9220492887, 2.3986608791,
1314,0, 2.8943471289, 3.1066698503,
1314,1, 4.3167614746, 3.7258076286,
1314,2, 3.0856620598, 2.8798637962,
1314,3, 3.2057787132, 3.3663889599,
1314,4, 3.9990076876, 4.0085334492,
1315,0, 3.4622861814, 3.9950905609,
1315,1, 2.5308376312, 2.2435812664,
1315,2, 2.7665021849, 2.8155129004,
1315,3, 2.7524070120, 2.7642005682,
1315,4, 3.1685166121, 3.5607044792,
1316,0, 3.8294069576, 3.0863032055,
1316,1, 3.2187852573, 3.2368233061,
1316,2, 3.2964973164, 4.0494037390,
1316,3, 3.0531968689, 3.0429292250,
1316,4, 4.3157099533, 3.1623243856,
1317,0, 4.0684196186, 3.7124135113,
1317,1, 3.0467554140, 3.5732544994,
1317,2, 7.5980945253, 4.5635009003,
1317,3, 3.0381895256, 2.9604851961,
1317,4, 2.8785493946, 2.0595849752,
1318,0, 3.4208212566, 3.8944051695,
1318,1, 3.4632689428, 2.7023381901,
1318,2, 3.3999756622, 2.4664671278,
1318,3, 3.7216468191, 2.8677118015,
1318,4, 3.3010463285, 2.7066658735,
1319,0, 2.9592321682, 4.3258664513,
1319,1, 3.3209562159, 2.6739158440,
1319,2, 3.9670873022, 3.1252092743,
1319,3, 4.0710172415, 3.9133310413,
1319,4, 3.6931232023, 3.1956854630,
1320,0, 2.9517952538, 2.9998732042,
1320,1, 3.3503584576, 4.2841594887,
1320,2, 3.3383997726, 3.1293075991,
1320,3, 3.6985070133, 2.4134801531,
1320,4, 3.0808895445, 2.9417582321,
1321,0, 3.3369226122, 2.1441012287,
1321,1, 3.2339674568, 2.5277656555,
1321,2, 3.2246141529, 3.1896148825,
1321,3, 3.3813025379, 4.3497749090,
1321,4, 3.4585164547, 2.9648117256,
1322,0, 3.2413456392, 2.4838293457,
1322,1, 2.9821258450, 2.7851683283,
1322,2, 3.6149084139, 2.7878321886,
1322,3, 4.9126007509, 6.9326024055,
1322,4, 2.9242780638, 2.8494343281,
1323,0, 3.4427697134, 3.0954320002,
1323,1, 3.6188906384, 3.6449968719,
1323,2, 3.0087713957, 2.1761546993,
1323,3, 3.7104813671, 4.4833497143,
1323,4, 3.0146053648, 2.9668912649,
1324,0, 3.4146321297, 4.3707778502,
1324,1, 3.4985455799, 3.2268263531,
1324,2, 2.9967285252, 2.5406081295,
1324,3, 3.1014115763, 3.2495489264,
1324,4, 3.2467601252, 3.0563938618,
1325,0, 3.0447555876, 3.4146661472,
1325,1, 3.4172650433, 2.4157501698,
1325,2, 3.7542683697, 3.5939102268,
1325,3, 2.9081065178, 2.7261244488,
1325,4, 3.1880144882, 4.2201751089,
1326,0, 3.3813966656, 3.9054535723,
1326,1, 3.3045482922, 2.4663451672,
1326,2, 3.8130369663, 3.0952549934,
1326,3, 3.0486064339, 2.5608083725,
1326,4, 3.0550429869, 4.1881076050,
1327,0, 3.0691342449, 2.5489214611,
1327,1, 3.7811745358, 2.8115273666,
1327,2, 2.9500073910, 2.3233236027,
1327,3, 3.6573316717, 3.2266815519,
1327,4, 3.7436538029, 4.7201985884,
1328,0, 3.3276166630, 2.1990199089,
1328,1, 3.0067776585, 3.1648181820,
1328,2, 2.8413574696, 3.2599327707,
1328,3, 3.1293343592, 3.5677434635,
1328,4, 3.1476787519, 2.4504674196,
1329,0, 3.3500144100, 3.4630189037,
1329,1, 3.3527400208, 3.6304384995,
1329,2, 2.9579294825, 2.2788753891,
1329,3, 3.2253786135, 3.9539475060,
1329,4, 2.9490962124, 3.5196274185,
1330,0, 2.8460767365, 2.8692554379,
1330,1, 3.3114437485, 3.2208455849,
1330,2, 2.5820178604, 2.9529631233,
1330,3, 3.3055055475, 2.6119534540,
1330,4, 3.0491010046, 3.5571576309,
1331,0, 3.3362615633, 2.8046213579,
1331,1, 3.4132557201, 2.5826548386,
1331,2, 3.7275044823, 3.4340204525,
1331,3, 3.4066844845, 4.7357191086,
1331,4, 4.1254352713, 2.2812661266,
1332,0, 3.3032281208, 2.6334030342,
1332,1, 3.2716151142, 3.6338119745,
1332,2, 3.3027378750, 2.2743877888,
1332,3, 3.8070961237, 3.2238588810,
1332,4, 2.9446195078, 4.0947268724,
1333,0, 2.9328201628, 2.9820973921,
1333,1, 3.3911783314, 3.2608979034,
1333,2, 3.3387306643, 4.5772912169,
1333,3, 3.9147799492, 3.9544808483,
1333,4, 3.4650619459, 3.0614566612,
1334,0, 3.2171560574, 2.6773233700,
1334,1, 3.4510858870, 3.3979080963,
1334,2, 3.0704761314, 2.6629482698,
1334,3, 2.7448442554, 3.2488772249,
1334,4, 3.3808839464, 3.7467222595,
1335,0, 2.6742151499, 2.2491964436,
1335,1, 3.5467158890, 2.7078575563,
1335,2, 2.8599736500, 3.8334005785,
1335,3, 3.3300909710, 3.0743430614,
1335,4, 3.3701436520, 2.5265320969,
1336,0, 3.8991716385, 3.3190580559,
1336,1, 2.8164211512, 4.2208117962,
1336,2, 3.1535243654, 2.5280980635,
1336,3, 2.8443165398, 2.9725114775,
1336,4, 5.7748028803, 2.5930732584,
1337,0, 2.9011920452, 2.7943128347,
1337,1, 2.9927092218, 3.0404317951,
1337,2, 3.2515063095, 3.5938312626,
1337,3, 2.8744816685, 2.3775138140,
1337,4, 3.7882136297, 3.1752407742,
1338,0, 3.2106494904, 2.7897834158,
1338,1, 3.1122236156, 3.8272828054,
1338,2, 3.0082517052, 2.0133203077,
1338,3, 2.6327900457, 3.2311598015,
1338,4, 3.5596981430, 3.3814645958,
1339,0, 2.8231456709, 2.5536261511,
1339,1, 3.2564769268, 2.8828845644,
1339,2, 3.1605690432, 4.5076702356,
1339,3, 3.9693423223, 2.5277499151,
1339,4, 2.9750487471, 2.2238779879,
1340,0, 3.3117247105, 3.7336341476,
1340,1, 4.0732256556, 3.2562820578,
1340,2, 3.2232140207, 3.1379038715,
1340,3, 3.5393310785, 2.8091100788,
1340,4, 3.1007093811, 4.6462005329,
1341,0, 3.6958210897, 2.7449457359,
1341,1, 3.5319107199, 3.0020746279,
1341,2, 2.9062414312, 2.1148995829,
1341,3, 3.2734243155, 2.7616092587,
1341,4, 2.8760268879, 3.6589989281,
1342,0, 3.0844618034, 3.7410453987,
1342,1, 3.1214336157, 3.7139102602,
1342,2, 3.4645025301, 3.3873951721,
1342,3, 3.5201989841, 3.3283420372,
1342,4, 2.9657802534, 2.0733181643,
1343,0, 3.2782579708, 2.1689155912,
1343,1, 2.6305801868, 3.8841245174,
1343,2, 5.2342653036, 3.2775484657,
1343,3, 3.5494912672, 2.5010809612,
1343,4, 3.2650166321, 3.3310567570,
1344,0, 3.0063862801, 3.6936480713,
1344,1, 3.2057015181, 2.9609770966,
1344,2, 3.5736439800, 2.8269970703,
1344,3, 3.1258688593, 3.8966032124,
1344,4, 3.0582920361, 2.7536619139,
1345,0, 3.0651692677, 2.4861145115,
1345,1, 2.8718190718, 3.0279145336,
1345,2, 3.0245100403, 2.6034150934,
1345,3, 2.9417202616, 2.6893850613,
1345,4, 3.0367489004, 3.7176936293,
1346,0, 3.6703190660, 2.0836011648,
1346,1, 3.0711895514, 3.8722278786,
1346,2, 3.2061513376, 3.3343165016,
1346,3, 3.3507091570, 2.8080515337,
1346,4, 3.3392840338, 3.0839174747,
1347,0, 3.0036466074, 2.4664569426,
1347,1, 2.7883444738, 4.0064134550,
1347,2, 4.5768987083, 3.2311473560,
1347,3, 3.1088108587, 3.6477159691,
1347,4, 3.4002134705, 2.7670478249,
1348,0, 3.0651547766, 3.1205140781,
1348,1, 3.7896626377, 3.8892651749,
1348,2, 3.5055951548, 3.4402529144,
1348,3, 3.2634826326, 3.4731547737,
1348,4, 3.2404713774, 2.6257684803,
1349,0, 3.9668278503, 2.9734487534,
1349,1, 3.4505767727, 4.6405624723,
1349,2, 4.2889908314, 3.3183370686,
1349,3, 3.5835095453, 2.9897625446,
1349,4, 3.2733330774, 3.3199348545,
1350,0, 2.7768875170, 2.9311158657,
1350,1, 3.4029908085, 2.3611521196,
1350,2, 3.6053451252, 3.3268925047,
1350,3, 3.5026198292, 2.2270053864,
1350,4, 3.2477086258, 3.7368072748,
